ANP - Agência Nacional do Petroleo, Gás Natural e Biocombustíveis;;;;Data: 02/10/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SIGEP Produção - Versão 9.19, build 17 (Oracle 11g);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMP - Produção de Petróleo, Gás Natural e Água (Poço) por Campo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)"
Rio Grande do Norte;Potiguar;1-AURI-2-RN;1AURI2RN;JOÃO DE BARRO;Imetame;486100095092003;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Estação Coletora de João de Barro (POT-T-302);INSTALACAO EMB/DESEMB;0;2015/07;Joao de Barro;42,1;< 210ºC;35,20%;210ºC a 500ºC;51,30%;> 500ºC;13,50%;64,71385;13,34316;7,39942;1,7907;2,43847;0,61871;0,73108;1,61884;0;0;0;0;0;1,28256;5,74237;0,32084;2,050027;534,029258;38989,4152
Rio Grande do Norte;Potiguar;1-BAL-1-RN;1BAL 0001  RN;BAIXA DO ALGODÃO;Petrobras;480000037859769;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;1-BAR-1-RN;1BAR 0001  RN;BARRINHA;Petrobras;480000037869721;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;1-BB-3-BA;1BB  0003  BA;BIRIBA;Petrobras;480000036729772;2019/08;0,0000;5,1201;5,1201;0,0000;43,9575;43,9575;1.362,68100;0,0294;Est. de Gás Não Associado (EGNA);INSTALACAO EMB/DESEMB;710;2015/07;Baiano Mistura;36,5;< 210ºC;20,22%;210ºC a 500ºC;49,58%;> 500ºC;30,20%;81,59;10,836;2,704;0,57;0,594;0,244;0,19;0,278;0,192;0,11;0;0;0;0,032;0,534;2,126;2,013379;529,625393;39900,8655
Rio Grande do Norte;Potiguar;1-BE-1D-RN;1BE  0001D RN;BOA ESPERANÇA;Petrobras;480000037879794;2019/08;0,3644;0,0000;0,3644;0,0070;0,0000;0,0070;0,21755;22,6405;Estação Coletora Central de Leste de Poço Xavier;INSTALACAO EMB/DESEMB;112;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;78,04;9,94;6,12;1,41;2,09;0,48;0,47;0,21;0,08;0,02;0,01;0,01;0;0;1,08;0,04;2,048935;533,922779;40469,7912
Rio Grande do Norte;Potiguar;1-BEN-3-RN;1BEN 0003  RN;BENFICA;Petrobras;4861000400398;2019/08;1,8946;0,0000;1,8946;0,0398;0,0000;0,0398;1,23094;81,6233;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;739;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,048831;533,895513;41197,1284
Rio Grande do Norte;Potiguar;1-BEN-3-RN;1BEN 0003  RN;BOA VISTA;Petrobras;4861000400398;2019/08;0,0591;0,0000;0,0591;0,0003;0,0000;0,0003;0,00786;30,0793;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;739;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,048831;533,895513;41197,1284
Espírito Santo;Espírito Santo;1-BI-3-ES;1BI  0003  ES;BARRA DO IPIRANGA;Petrobras;480000037569761;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2016/02;Espírito Santo;19,7;< 290ºC;22,10%;290ºC a 380ºC;14,80%;> 380ºC;63,10%;90,733;3,495;1,678;0,325;0,458;0,183;0,143;0,045;0,103;0,04;0,16;0;0;0;2,213;0,428;2,023585;530,849091;37722,6111
Espírito Santo;Espírito Santo;1-BIL-1-ES;1BIL 0001  ES;BARRA DO IPIRANGA;Petrobras;480000037569761;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2016/02;Espírito Santo;19,7;< 290ºC;22,10%;290ºC a 380ºC;14,80%;> 380ºC;63,10%;90,733;3,495;1,678;0,325;0,458;0,183;0,143;0,045;0,103;0,04;0,16;0;0;0;2,213;0,428;2,023585;530,849091;37722,6111
Bahia;Recôncavo;1-BL-1-BA;1BL  0001  BA;BOM LUGAR;Alvopetro;48610009285200500;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Ponto de Coleta de Bom Lugar;INSTALACAO EMB/DESEMB;0;;;;;;;;;;76,645;10,0962;6,6681;1,6809;2,8088;0;0;0,0221;0;0;0;0;0;0;1,4818;0,5971;2,070245;536,509319;40128,4109
Rio Grande do Norte;Potiguar;1-BRSA-1000-RN;1CS2RN;PATURI;Petrobras;48610001503200900;2019/08;33,5590;0,0000;33,5590;0,0421;0,0000;0,0421;1,30649;59,8287;Ponto de Coleta Cordão de Sombra (TLD 1BRSA1000RN);INSTALACAO EMB/DESEMB;744;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;1-BRSA-1038-RN;1MU2RN;MAÇARICO;Petrobras;48610001502200900;2019/08;2,3778;0,0000;2,3778;0,0006;0,0000;0,0006;0,01744;0,1645;Ponto de Coleta MU-02;INSTALACAO EMB/DESEMB;731;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;1-BRSA-1056-BA;1SVE1BA;PARIRI;Petrobras;48610001557200900;2019/08;2,8771;0,0000;2,8771;0,0037;0,0000;0,0037;0,11338;6,9764;Ponto de Coleta do SVE-01 (Pariri);INSTALACAO EMB/DESEMB;252;2015/07;Baiano Mistura;36,5;< 210ºC;20,22%;210ºC a 500ºC;49,58%;> 500ºC;30,20%;75,17;4,99;8,78;2,31;3,03;0,75;0,76;0,49;0,19;0,11;0,02;0;0;0,03;3,09;0,28;2,057632;534,961253;37983,3305
Bahia;Recôncavo;1-BRSA-1299D-BA;1SQ1DBA;Jandaia Sul;Petrobras;48610000095201400;2019/08;48,9761;0,0000;48,9761;0,0815;0,0000;0,0815;2,52589;232,9202;Estação Jandaia;INSTALACAO EMB/DESEMB;651;;;;;;;;;;71,07;12,82;7,89;1,52;2,36;0,63;0,69;0,46;0,22;0,06;0,02;0;0;0;1,71;0,55;2,029356;531,561936;41034,5199
Rio Grande do Norte;Potiguar;1-BRSA-12-RN;1ALC4RN;PERIQUITO;Phoenix;486100080052004;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Estação Coletora de Periquito (POT-T-790);INSTALACAO EMB/DESEMB;0;2015/07;Periquito;34,3;< 270ºC;35,60%;270ºC a 458ºC;33,70%;> 458ºC;30,70%;96,0202;0,6283;0,0956;0,0541;0,0676;0,0612;0,0821;0,4833;0;0;0;0;0;0;2,5076;0;2,185814;549,826089;36933,5602
Bahia;Recôncavo;1-BRSA-1304-BA;1FPA1BA;GURIATÃ;Petrobras;48610000069201400;2019/08;152,2623;0,0000;152,2623;4,5338;0,0000;4,5338;140,47993;255,5712;Estação Coletora Fazenda Imbé;INSTALACAO EMB/DESEMB;522;;;;;;;;;;74,31;10,52;7,17;1,76;1,96;0,54;0,56;0,32;0,14;0,04;0,01;0;0;0;2,22;0,45;2,036068;532,374181;40053,8915
Bahia;Recôncavo;1-BRSA-1331D-BA;1FCP1DBA;Canário da Terra;Petrobras;48610000069201400;2019/08;65,7265;0,0000;65,7265;0,1705;0,0000;0,1705;5,24885;0,0310;Estação Coletora Fazenda Imbé;INSTALACAO EMB/DESEMB;744;;;;;;;;;;74,31;10,52;7,17;1,76;1,96;0,54;0,56;0,32;0,14;0,04;0,01;0;0;0;2,22;0,45;2,036068;532,374181;40053,8915
Espírito Santo;Espírito Santo;1-BRSA-258-ES;1CPS4ES;INHAMBU;Petrobras;486100107352001;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20,10%;290ºC a 380ºC;14,50%;> 380ºC;65,40%;91,1;0,51;0,54;0,22;0,05;0,11;0,02;0,05;0;0;0;0;0;0;2,3;5,1;2,031957;531,865169;35040,6667
Espírito Santo;Espírito Santo;1-BRSA-264-ES;1CPS3ES;INHAMBU;Petrobras;486100107352001;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20,10%;290ºC a 380ºC;14,50%;> 380ºC;65,40%;91,1;0,51;0,54;0,22;0,05;0,11;0,02;0,05;0;0;0;0;0;0;2,3;5,1;2,031957;531,865169;35040,6667
Rio Grande do Norte;Potiguar;1-BRSA-288A-RN;1VP1ARN;CANTO DO AMARO;Petrobras;480000037929724;2019/08;6,2715;0,0000;6,2715;0,0010;0,0000;0,0010;0,03076;11,7946;Estação Coletora Vila Piauí (EC VP-A);INSTALACAO EMB/DESEMB;429;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,048831;533,895513;41197,1284
Rio Grande do Norte;Potiguar;1-BRSA-309-RN;1VP2RN;CANTO DO AMARO;Petrobras;480000037929724;2019/08;32,2010;0,0000;32,2010;0,0051;0,0000;0,0051;0,15838;561,4364;Estação Coletora Canto do Amaro L;INSTALACAO EMB/DESEMB;743;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,048831;533,895513;41197,1284
Alagoas;Alagoas;1-BRSA-313D-AL;1FRO3DAL;ANAMBÉ;Petrobras;486100038922000;2019/08;40,0811;0,0000;40,0811;1,8764;0,0000;1,8764;58,12154;38,9307;Estação Coletora de Furado;INSTALACAO EMB/DESEMB;744;2017/02;Alagoano;40,8;< 210ºC;30,74%;210ºC a 500ºC;48,66%;> 500ºC;20,60%;85,44;7,66;2,66;0,39;0,8;0,21;0,27;0,22;0,04;0,07;0,01;0,04;0,02;0;1,72;0,45;2,017825;530,166281;39158,4001
Rio Grande do Norte;Potiguar;1-BRSA-320-RN;1MLC1RN;PINTASSILGO;Petrobras;486100039012000;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;1-BRSA-351D-RN;1OTC1DRN;JAÇANÃ;Petrobras;486100092252002;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;1-BRSA-368-RN;1LBJ1RN;BAIXA DO JUAZEIRO;Petrobras;480000039149718;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;95,527;2,419;0,016;0,015;0,007;0,007;0,003;0,039;0,039;0,018;0,005;0,002;0;0;1,903;0;2,19718;551,17444;37674,9641
Espírito Santo;Espírito Santo;1-BRSA-373D-ES;1CAR1DES;TABUIAIÁ;Petrobras;486100079862004;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20,10%;290ºC a 380ºC;14,50%;> 380ºC;65,40%;90,07;0,53;0,14;0,05;0,03;0,01;0,01;0,01;0;0;0;0;0;0;9,13;0,02;2,048856;533,912644;34399,9087
Espírito Santo;Espírito Santo;1-BRSA-412-ES;1PAT1ES;SERIEMA;Petrobras;486100079842004;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20,10%;290ºC a 380ºC;14,50%;> 380ºC;65,40%;93,53;0,56;0,58;0,08;0,09;0,03;0,02;0,02;0;0;0;0;0;0;4,84;0,25;1,968051;524,214315;35938,1212
Espírito Santo;Espírito Santo;1-BRSA-421-ES;1CJA1ES;TABUIAIÁ;Petrobras;486100079862004;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20,10%;290ºC a 380ºC;14,50%;> 380ºC;65,40%;90,07;0,53;0,14;0,05;0,03;0,01;0,01;0,01;0;0;0;0;0;0;9,13;0,02;2,048856;533,912644;34399,9087
Espírito Santo;Espírito Santo;1-BRSA-42-ES;1QUA1ES;CREJOÁ;Central Resources;48610007484200600;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Ponto de Coleta de Crejoá 01 (BRSA-42);INSTALACAO EMB/DESEMB;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;1-BRSA-452-RN;1LL2RN;ESTREITO;Petrobras;480000037939797;2019/08;4,4459;0,0000;4,4459;0,0028;0,0000;0,0028;0,08751;183,6505;Ponto de Coleta Lagoa da Lage 2 (LL2) Estreito;INSTALACAO EMB/DESEMB;741;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;1-BRSA-453-RN;1LL1RN;ESTREITO;Petrobras;480000037939797;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;1-BRSA-456-RN;1RC5RN;TRINCA FERRO;Petrobras;486100080012004;2019/08;5,9479;0,0000;5,9479;0,6972;0,0000;0,6972;21,36935;5,2972;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;664;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;85,764;4,254;2,918;0,632;0,934;0,3;0,382;0,388;0,41;0,271;0,118;0,045;0;0,012;3,205;0,367;2,04324;533,179379;37586,6477
Espírito Santo;Espírito Santo;1-BRSA-45-ES;1MOE1ES;CREJOÁ;Central Resources;48610007484200600;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Ponto de Coleta de Crejoá 02 (BRSA-45);INSTALACAO EMB/DESEMB;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;1-BRSA-461-ES;1MIL1ES;JACUTINGA;Petrobras;486100094922003;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20,10%;290ºC a 380ºC;14,50%;> 380ºC;65,40%;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;1-BRSA-463-ES;1BRA1ES;BIGUÁ;Petrobras;486100079842004;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20,10%;290ºC a 380ºC;14,50%;> 380ºC;65,40%;94,32;1,33;0,72;0,2;0,16;0,07;0,05;0,04;0,02;0,01;0;0;0;0;2,78;0,3;2,031504;531,820141;36920,4014
Bahia;Recôncavo;1-BRSA-470D-BA;1HBV1DBA;GUANAMBI;Petrobras;486100080172004;2019/08;44,0719;0,0000;44,0719;0,5886;0,0000;0,5886;18,24560;7,3372;Ponto de Coleta Área do HBV-1 (Guanambi);INSTALACAO EMB/DESEMB;634;2015/07;Baiano Mistura;36,5;< 210ºC;20,22%;210ºC a 500ºC;49,58%;> 500ºC;30,20%;74,4;5,54;8,77;2,15;2,88;0,71;0,65;0,33;0,13;0,02;0;0;0;0,03;3,96;0,43;2,049328;533,969948;37710,1375
Espírito Santo;Espírito Santo;1-BRSA-482-ES;1TAR1ES;RIO SÃO MATEUS OESTE;Petrobras;486100079842004;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20,10%;290ºC a 380ºC;14,50%;> 380ºC;65,40%;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;1-BRSA-507D-ES;1CBL1DES;JACUPEMBA;Petrobras;486100079862004;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20,10%;290ºC a 380ºC;14,50%;> 380ºC;65,40%;;;;;;;;;;;;;;;;;;;
Alagoas;Alagoas;1-BRSA-510D-AL;1LBO1DAL;SÃO MIGUEL DOS CAMPOS;Petrobras;480000038619745;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Alagoano;40,8;< 210ºC;30,74%;210ºC a 500ºC;48,66%;> 500ºC;20,60%;87,106;7,008;2,132;0,35;0,554;0,195;0,204;0,253;0,054;0,094;0,017;0,01;0,035;0;1,524;0,465;2,011739;529,423993;39018,8641
Alagoas;Alagoas;1-BRSA-513D-AL;1FRO4DAL;ANAMBÉ;Petrobras;486100038922000;2019/08;0,0000;0,0000;0,0000;0,0000;10,1652;10,1652;314,86884;0,0000;Estação Coletora de Furado;INSTALACAO EMB/DESEMB;696;2017/02;Alagoano;40,8;< 210ºC;30,74%;210ºC a 500ºC;48,66%;> 500ºC;20,60%;85,44;7,66;2,66;0,39;0,8;0,21;0,27;0,22;0,04;0,07;0,01;0,04;0,02;0;1,72;0,45;2,017825;530,166281;39158,4001
Rio Grande do Norte;Potiguar;1-BRSA-521-RN;1RPV1RN;IRAÚNA;Imetame;48610007067201700;2019/08;7,6591;0,0000;7,6591;0,0279;0,0000;0,0279;0,86639;10,1371;Estação Coletora Iraúna A (EC-IRA-A);INSTALACAO EMB/DESEMB;744;2017/02;RGN Mistura;25,8;< 290ºC;24,36%;290ºC a 380ºC;15,07%;> 380ºC;60,57%;70,287;11,02;6,724;1,092;2,619;0,562;0,935;0,879;0,563;0,279;0,107;0,132;0;0;4,642;0,157;2,04605;533,536149;39318,9372
Rio Grande do Norte;Potiguar;1-BRSA-543-RN;1LF2RN;JANDUÍ;Petrobras;480000038029786;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2018/02;RGN Mistura;26,8;< 290ºC;27,18%;290ºC a 380ºC;13,95%;> 380ºC;58,87%;86,925;1,131;2,873;0,839;1,452;0,929;1,241;0,863;0,5;0,181;0,014;0;0;0,001;3,052;0;2,1009;540,046922;36831,2957
Sergipe;Sergipe;1-BRSA-574-SE;1FSJQ1SE;MATO GROSSO;Petrobras;480000038579778;2019/08;31,4955;0,0000;31,4955;0,3854;0,0000;0,3854;11,94768;26,7891;Mato Grosso;INSTALACAO EMB/DESEMB;743;2017/02;Sergipano Terra;24,6;< 290ºC;26,94%;290ºC a 380ºC;14,36%;> 380ºC;58,70%;94,67;0;1,46;0,76;0,79;0,45;0,27;0,12;0,04;0;0;0;0;0;0,88;0,56;2,138463;544,645705;37158,6231
Espírito Santo;Espírito Santo;1-BRSA-57-ES;1CAN3ES;RIO IPIRANGA;Imetame;48610007482200600;2019/08;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Ponto de Coleta de Rio Ipiranga;INSTALACAO EMB/DESEMB;0;;;;;;;;;;90;5,08;2,19;0,35;0,66;0;0,29;0,17;0;0;0;0;0;0;0,43;0,83;2,020813;530,542394;38733,7619
Sergipe;Sergipe;1-BRSA-605-SE;1FSJQ2SE;MATO GROSSO;Petrobras;480000038579778;2019/08;5,8167;0,0000;5,8167;0,0692;0,0000;0,0692;2,14634;48,9495;Mato Grosso;INSTALACAO EMB/DESEMB;743;2017/02;Sergipano Terra;24,6;< 290ºC;26,94%;290ºC a 380ºC;14,36%;> 380ºC;58,70%;94,67;0;1,46;0,76;0,79;0,45;0,27;0,12;0,04;0;0;0;0;0;0,88;0,56;2,138463;544,645705;37158,6231
